Id,Source,Target,Weight,Type
1069,561,389,1,Undirected
1070,562,563,1,Undirected
1071,562,389,4,Undirected
1072,563,389,1,Undirected
1073,531,417,1,Undirected
1074,564,565,1,Undirected
1075,564,566,1,Undirected
1076,565,566,1,Undirected
1077,194,567,1,Undirected
1078,194,568,1,Undirected
1079,567,568,1,Undirected
1080,569,570,1,Undirected
1081,571,572,1,Undirected
1082,573,574,1,Undirected
1083,304,379,1,Undirected
1084,304,575,1,Undirected
1085,304,576,1,Undirected
1086,379,575,1,Undirected
1087,379,576,1,Undirected
1088,575,576,1,Undirected
1089,577,578,1,Undirected
1090,577,579,1,Undirected
1091,578,579,1,Undirected
1092,580,581,1,Undirected
1093,582,583,1,Undirected
1094,584,585,1,Undirected
1095,60,586,1,Undirected
1096,587,588,1,Undirected
1097,589,429,1,Undirected
1098,589,590,1,Undirected
1099,589,426,1,Undirected
1100,429,590,2,Undirected
1101,590,426,1,Undirected
1102,591,592,1,Undirected
1103,591,153,1,Undirected
1104,591,593,1,Undirected
1105,592,153,1,Undirected
1106,592,593,1,Undirected
1107,153,593,1,Undirected
1108,407,499,1,Undirected
1109,407,48,2,Undirected
1110,407,594,1,Undirected
1111,499,48,1,Undirected
1112,499,594,1,Undirected
1113,48,594,1,Undirected
1114,595,596,1,Undirected
1115,595,597,1,Undirected
1116,595,598,1,Undirected
1117,595,75,1,Undirected
1118,595,599,1,Undirected
1119,595,600,1,Undirected
1120,595,601,1,Undirected
1121,595,206,1,Undirected
1122,595,602,1,Undirected
1123,595,80,1,Undirected
1124,595,603,1,Undirected
1125,595,604,1,Undirected
1126,596,597,1,Undirected
1127,596,598,1,Undirected
1128,596,75,1,Undirected
1129,596,599,1,Undirected
1130,596,600,1,Undirected
1131,596,601,1,Undirected
1132,596,206,1,Undirected
1133,596,602,1,Undirected
1134,596,80,1,Undirected
1135,596,603,1,Undirected
1136,596,604,1,Undirected
1137,597,598,1,Undirected
1138,597,75,1,Undirected
1139,597,599,1,Undirected
1140,597,600,1,Undirected
1141,597,601,1,Undirected
1142,597,206,1,Undirected
1143,597,602,1,Undirected
1144,597,80,2,Undirected
1145,597,603,1,Undirected
1146,597,604,2,Undirected
1147,598,75,1,Undirected
1148,598,599,1,Undirected
1149,598,600,1,Undirected
1150,598,601,1,Undirected
1151,598,206,1,Undirected
1152,598,602,1,Undirected
1153,598,80,1,Undirected
1154,598,603,1,Undirected
1155,598,604,1,Undirected
1156,75,599,1,Undirected
1157,75,600,1,Undirected
1158,75,601,1,Undirected
1159,75,206,1,Undirected
1160,75,602,1,Undirected
1161,75,80,1,Undirected
1162,75,603,1,Undirected
1163,75,604,1,Undirected
1164,599,600,1,Undirected
1165,599,601,1,Undirected
1166,599,206,1,Undirected
1167,599,602,1,Undirected
1168,599,80,1,Undirected
1169,599,603,1,Undirected
1170,599,604,1,Undirected
1171,600,601,1,Undirected
1172,600,206,1,Undirected
1173,600,602,1,Undirected
1174,600,80,1,Undirected
1175,600,603,1,Undirected
1176,600,604,1,Undirected
1177,601,206,1,Undirected
1178,601,602,1,Undirected
1179,601,80,1,Undirected
1180,601,603,1,Undirected
1181,601,604,1,Undirected
1182,206,602,1,Undirected
1183,206,80,1,Undirected
1184,206,603,1,Undirected
1185,206,604,1,Undirected
1186,602,80,1,Undirected
1187,602,603,1,Undirected
1188,602,604,1,Undirected
1189,80,603,2,Undirected
1190,80,604,2,Undirected
1191,603,604,1,Undirected
1192,605,606,1,Undirected
1193,605,84,1,Undirected
1194,605,607,1,Undirected
1195,606,84,1,Undirected
1196,606,607,1,Undirected
1197,84,607,1,Undirected
1198,608,126,1,Undirected
1199,608,193,2,Undirected
1200,608,609,1,Undirected
1201,608,610,1,Undirected
1202,608,20,1,Undirected
1203,608,611,1,Undirected
1204,608,612,1,Undirected
1205,608,613,1,Undirected
1206,608,614,1,Undirected
1207,126,193,2,Undirected
1208,126,609,1,Undirected
1209,126,610,1,Undirected
1210,126,20,1,Undirected
1211,126,611,1,Undirected
1212,126,612,1,Undirected
1213,126,613,1,Undirected
1214,126,614,1,Undirected
1215,193,609,1,Undirected
1216,193,610,1,Undirected
1217,193,20,1,Undirected
1218,193,611,1,Undirected
1219,193,612,1,Undirected
1220,193,613,1,Undirected
1221,193,614,1,Undirected
1222,609,610,1,Undirected
1223,609,20,1,Undirected
1224,609,611,1,Undirected
1225,609,612,1,Undirected
1226,609,613,1,Undirected
1227,609,614,1,Undirected
1228,610,20,1,Undirected
1229,610,611,1,Undirected
1230,610,612,1,Undirected
1231,610,613,1,Undirected
1232,610,614,1,Undirected
1233,20,611,1,Undirected
1234,20,612,1,Undirected
1235,20,613,1,Undirected
1236,20,614,1,Undirected
1237,611,612,1,Undirected
1238,611,613,1,Undirected
1239,611,614,1,Undirected
1240,612,613,1,Undirected
1241,612,614,1,Undirected
1242,613,614,1,Undirected
1243,615,616,1,Undirected
1244,618,39,1,Undirected
1245,618,619,2,Undirected
1246,618,557,2,Undirected
1247,618,35,1,Undirected
1248,618,202,1,Undirected
1249,618,620,2,Undirected
1250,618,621,1,Undirected
1251,39,619,1,Undirected
1252,39,557,1,Undirected
1253,39,35,1,Undirected
1254,39,202,1,Undirected
1255,39,620,1,Undirected
1256,39,621,1,Undirected
1257,619,557,1,Undirected
1258,619,35,1,Undirected
1259,619,202,2,Undirected
1260,619,620,1,Undirected
1261,619,621,2,Undirected
1262,557,35,1,Undirected
1263,557,202,1,Undirected
1264,557,620,1,Undirected
1265,557,621,1,Undirected
1266,35,202,1,Undirected
1267,35,620,1,Undirected
1268,35,621,1,Undirected
1269,202,620,2,Undirected
1270,202,621,2,Undirected
1271,620,621,1,Undirected
1272,622,623,1,Undirected
1273,622,504,1,Undirected
1274,622,624,1,Undirected
1275,623,504,1,Undirected
1276,623,624,1,Undirected
1277,504,624,1,Undirected
1278,580,625,1,Undirected
1279,580,585,1,Undirected
1280,580,579,1,Undirected
1281,625,585,1,Undirected
1282,625,579,2,Undirected
1283,585,579,1,Undirected
1284,626,627,1,Undirected
1285,628,20,1,Undirected
1286,629,630,2,Undirected
1287,631,632,1,Undirected
1288,633,634,1,Undirected
1289,635,161,1,Undirected
1290,187,636,1,Undirected
1291,187,637,1,Undirected
1292,636,637,1,Undirected
1293,638,639,1,Undirected
1294,638,43,1,Undirected
1295,639,43,1,Undirected
1296,640,641,1,Undirected
1297,642,294,1,Undirected
1298,642,643,1,Undirected
1299,642,644,1,Undirected
1300,294,643,1,Undirected
1301,294,644,1,Undirected
1302,643,644,1,Undirected
1303,645,646,1,Undirected
1304,645,111,1,Undirected
1305,645,647,1,Undirected
1306,645,192,1,Undirected
1307,645,270,1,Undirected
1308,646,111,1,Undirected
1309,646,647,1,Undirected
1310,646,192,1,Undirected
1311,646,270,1,Undirected
1312,111,647,1,Undirected
1313,111,192,1,Undirected
1314,111,270,1,Undirected
1315,647,192,1,Undirected
1316,647,270,1,Undirected
1317,192,270,1,Undirected
1318,648,649,1,Undirected
1319,338,272,1,Undirected
1320,305,555,1,Undirected
1321,650,651,1,Undirected
1322,650,652,1,Undirected
1323,651,652,1,Undirected
1324,653,458,1,Undirected
1325,654,655,1,Undirected
1326,654,656,1,Undirected
1327,654,72,1,Undirected
1328,655,656,1,Undirected
1329,655,72,1,Undirected
1330,656,72,1,Undirected
1331,655,657,1,Undirected
1332,658,659,1,Undirected
1333,660,330,1,Undirected
1334,661,662,1,Undirected
1335,663,85,1,Undirected
1336,663,664,1,Undirected
1337,663,239,1,Undirected
1338,663,665,1,Undirected
1339,663,333,1,Undirected
1340,663,135,1,Undirected
1341,663,666,1,Undirected
1342,663,517,1,Undirected
1343,663,187,1,Undirected
1344,663,667,1,Undirected
1345,663,668,1,Undirected
1346,663,351,1,Undirected
1347,85,664,1,Undirected
1348,85,239,1,Undirected
1349,85,665,1,Undirected
1350,85,333,1,Undirected
1351,85,135,1,Undirected
1352,85,666,1,Undirected
1353,85,517,1,Undirected
1354,85,187,1,Undirected
1355,85,667,1,Undirected
1356,85,668,1,Undirected
1357,85,351,1,Undirected
1358,664,239,1,Undirected
1359,664,665,1,Undirected
1360,664,333,1,Undirected
1361,664,135,1,Undirected
1362,664,666,1,Undirected
1363,664,517,1,Undirected
1364,664,187,2,Undirected
1365,664,667,1,Undirected
1366,664,668,1,Undirected
1367,664,351,1,Undirected
1368,239,665,1,Undirected
1369,239,333,1,Undirected
1370,239,135,1,Undirected
1371,239,666,1,Undirected
1372,239,517,1,Undirected
1373,239,187,1,Undirected
1374,239,667,1,Undirected
1375,239,668,1,Undirected
1376,239,351,1,Undirected
1377,665,333,1,Undirected
1378,665,135,1,Undirected
1379,665,666,1,Undirected
1380,665,517,1,Undirected
1381,665,187,1,Undirected
1382,665,667,1,Undirected
1383,665,668,2,Undirected
1384,665,351,1,Undirected
1385,333,135,1,Undirected
1386,333,666,1,Undirected
1387,333,517,1,Undirected
1388,333,187,1,Undirected
1389,333,667,1,Undirected
1390,333,668,1,Undirected
1391,333,351,1,Undirected
1392,135,666,1,Undirected
1393,135,517,1,Undirected
1394,135,187,1,Undirected
1395,135,667,1,Undirected
1396,135,668,2,Undirected
1397,135,351,1,Undirected
1398,666,517,1,Undirected
1399,666,187,1,Undirected
1400,666,667,1,Undirected
1401,666,668,1,Undirected
1402,666,351,1,Undirected
1403,517,187,1,Undirected
1404,517,667,1,Undirected
1405,517,668,1,Undirected
1406,517,351,1,Undirected
1407,187,667,1,Undirected
1408,187,668,1,Undirected
1409,187,351,1,Undirected
1410,667,668,1,Undirected
1411,667,351,1,Undirected
1412,668,351,1,Undirected
1413,669,670,1,Undirected
1414,642,80,1,Undirected
1415,671,672,1,Undirected
1416,671,234,1,Undirected
1417,671,673,1,Undirected
1418,672,234,1,Undirected
1419,672,673,1,Undirected
1420,234,673,1,Undirected
1421,674,15,1,Undirected
1422,674,675,1,Undirected
1423,15,675,1,Undirected
1424,357,650,1,Undirected
1425,357,676,1,Undirected
1426,650,676,1,Undirected
1427,677,678,1,Undirected
1428,677,679,1,Undirected
1429,677,680,1,Undirected
1430,677,681,1,Undirected
1431,677,315,1,Undirected
1432,678,679,1,Undirected
1433,678,680,1,Undirected
1434,678,681,1,Undirected
1435,678,315,1,Undirected
1436,679,680,1,Undirected
1437,679,681,1,Undirected
1438,679,315,1,Undirected
1439,680,681,1,Undirected
1440,680,315,1,Undirected
1441,681,315,1,Undirected
1442,261,682,1,Undirected
1443,261,0,1,Undirected
1444,261,252,1,Undirected
1445,261,683,1,Undirected
1446,682,0,1,Undirected
1447,682,252,1,Undirected
1448,682,683,1,Undirected
1449,0,252,1,Undirected
1450,0,683,1,Undirected
1451,252,683,1,Undirected
1452,684,481,1,Undirected
1453,684,685,1,Undirected
1454,481,685,1,Undirected
1455,686,687,1,Undirected
1456,532,688,1,Undirected
1457,532,396,1,Undirected
1458,688,396,1,Undirected
1459,689,120,1,Undirected
1460,690,566,1,Undirected
1461,691,692,1,Undirected
1462,693,694,1,Undirected
1463,693,99,1,Undirected
1464,694,99,1,Undirected
1465,144,695,1,Undirected
1466,696,697,1,Undirected
1467,696,698,1,Undirected
1468,697,698,1,Undirected
1469,699,700,1,Undirected
1470,701,702,1,Undirected
1471,61,703,1,Undirected
1472,704,681,1,Undirected
1473,704,270,1,Undirected
1474,704,705,1,Undirected
1475,704,255,1,Undirected
1476,681,270,1,Undirected
1477,681,705,1,Undirected
1478,681,255,1,Undirected
1479,270,705,1,Undirected
1480,270,255,1,Undirected
1481,705,255,1,Undirected
1482,140,363,1,Undirected
1483,706,707,1,Undirected
1484,706,17,1,Undirected
1485,706,330,1,Undirected
1486,706,708,1,Undirected
1487,706,668,1,Undirected
1488,707,17,1,Undirected
1489,707,330,1,Undirected
1490,707,708,1,Undirected
1491,707,668,1,Undirected
1492,17,330,1,Undirected
1493,17,708,1,Undirected
1494,17,668,1,Undirected
1495,330,708,1,Undirected
1496,330,668,1,Undirected
1497,708,668,1,Undirected
1498,16,112,1,Undirected
1499,16,709,1,Undirected
1500,112,709,1,Undirected
1501,34,710,1,Undirected
1502,34,711,1,Undirected
1503,34,174,1,Undirected
1504,710,711,11,Undirected
1505,710,174,1,Undirected
1506,711,174,1,Undirected
1507,712,134,1,Undirected
1508,424,129,1,Undirected
1509,424,713,1,Undirected
1510,424,216,1,Undirected
1511,129,713,1,Undirected
1512,129,216,1,Undirected
1513,713,216,1,Undirected
1514,714,193,1,Undirected
1515,714,303,1,Undirected
1516,193,303,1,Undirected
1517,715,716,1,Undirected
1518,715,717,2,Undirected
1519,716,717,1,Undirected
1520,718,719,1,Undirected
1521,718,720,1,Undirected
1522,718,721,1,Undirected
1523,718,722,1,Undirected
1524,718,723,1,Undirected
1525,718,428,1,Undirected
1526,719,720,1,Undirected
1527,719,721,7,Undirected
1528,719,722,1,Undirected
1529,719,723,1,Undirected
1530,719,428,2,Undirected
1531,720,721,1,Undirected
1532,720,722,1,Undirected
1533,720,723,1,Undirected
1534,720,428,1,Undirected
1535,721,722,1,Undirected
1536,721,723,1,Undirected
1537,721,428,1,Undirected
1538,722,723,1,Undirected
1539,722,428,2,Undirected
1540,723,428,1,Undirected
1541,516,724,1,Undirected
1542,516,725,1,Undirected
1543,516,726,2,Undirected
1544,516,702,1,Undirected
1545,516,727,1,Undirected
1546,724,725,1,Undirected
1547,724,726,1,Undirected
1548,724,702,1,Undirected
1549,724,727,1,Undirected
1550,725,726,1,Undirected
1551,725,702,2,Undirected
1552,725,727,1,Undirected
1553,726,702,1,Undirected
1554,726,727,1,Undirected
1555,702,727,1,Undirected
1556,728,729,1,Undirected
1557,728,730,1,Undirected
1558,728,114,1,Undirected
1559,728,199,1,Undirected
1560,729,730,1,Undirected
1561,729,114,1,Undirected
1562,729,199,1,Undirected
1563,730,114,1,Undirected
1564,730,199,1,Undirected
1565,114,199,1,Undirected
1566,607,81,1,Undirected
1567,607,597,1,Undirected
1568,81,597,1,Undirected
1569,367,731,1,Undirected
1570,518,585,1,Undirected
1571,518,265,1,Undirected
1572,585,265,1,Undirected
1573,19,363,1,Undirected
1574,19,528,2,Undirected
1575,363,528,1,Undirected
1576,732,34,1,Undirected
1577,732,272,1,Undirected
1578,34,272,2,Undirected
1579,714,19,1,Undirected
1580,714,366,1,Undirected
1581,714,187,1,Undirected
1582,714,733,1,Undirected
1583,714,210,1,Undirected
1584,19,366,1,Undirected
1585,19,187,1,Undirected
1586,19,733,1,Undirected
1587,19,210,1,Undirected
1588,366,187,1,Undirected
1589,366,733,1,Undirected
1590,366,210,1,Undirected
1591,187,733,1,Undirected
1592,187,210,1,Undirected
1593,733,210,1,Undirected
1594,35,238,1,Undirected
1595,35,260,1,Undirected
1596,238,260,1,Undirected
1597,734,735,1,Undirected
1598,734,736,1,Undirected
1599,734,737,1,Undirected
1600,735,736,5,Undirected
1601,735,737,1,Undirected
1602,736,737,1,Undirected
1603,80,738,1,Undirected
1604,80,739,1,Undirected
1605,738,739,1,Undirected
1606,455,740,1,Undirected
1607,455,269,1,Undirected
1608,455,689,2,Undirected
1609,455,741,1,Undirected
1610,455,742,1,Undirected
1611,455,743,1,Undirected
1612,455,306,1,Undirected
1613,455,744,1,Undirected
1614,455,245,1,Undirected
1615,455,745,1,Undirected
1616,740,269,1,Undirected
1617,740,689,1,Undirected
1618,740,741,1,Undirected
1619,740,742,1,Undirected
1620,740,743,1,Undirected
1621,740,306,1,Undirected
1622,740,744,1,Undirected
1623,740,245,1,Undirected
1624,740,745,1,Undirected
1625,269,689,1,Undirected
1626,269,741,1,Undirected
1627,269,742,1,Undirected
1628,269,743,1,Undirected
1629,269,306,1,Undirected
1630,269,744,1,Undirected
1631,269,245,1,Undirected
1632,269,745,1,Undirected
1633,689,741,1,Undirected
1634,689,742,1,Undirected
1635,689,743,1,Undirected
1636,689,306,1,Undirected
1637,689,744,1,Undirected
1638,689,245,1,Undirected
1639,689,745,1,Undirected
1640,741,742,1,Undirected
1641,741,743,1,Undirected
1642,741,306,1,Undirected
1643,741,744,1,Undirected
1644,741,245,1,Undirected
1645,741,745,1,Undirected
1646,742,743,1,Undirected
1647,742,306,1,Undirected
1648,742,744,1,Undirected
1649,742,245,1,Undirected
1650,742,745,1,Undirected
1651,743,306,1,Undirected
1652,743,744,1,Undirected
1653,743,245,1,Undirected
1654,743,745,1,Undirected
1655,306,744,1,Undirected
1656,306,245,1,Undirected
1657,306,745,1,Undirected
1658,744,245,2,Undirected
1659,744,745,1,Undirected
1660,245,745,1,Undirected
1661,746,702,1,Undirected
1662,746,238,1,Undirected
1663,702,238,1,Undirected
1664,747,365,1,Undirected
1665,747,748,1,Undirected
1666,365,748,1,Undirected
1667,749,750,1,Undirected
1668,749,751,3,Undirected
1669,749,234,1,Undirected
1670,749,334,1,Undirected
1671,749,752,1,Undirected
1672,750,751,1,Undirected
1673,750,234,1,Undirected
1674,750,334,3,Undirected
1675,750,752,1,Undirected
1676,751,234,1,Undirected
1677,751,334,1,Undirected
1678,751,752,1,Undirected
1679,234,334,1,Undirected
1680,234,752,1,Undirected
1681,334,752,1,Undirected
1682,753,754,1,Undirected
1683,755,567,1,Undirected
1684,755,756,1,Undirected
1685,755,705,1,Undirected
1686,755,457,1,Undirected
1687,755,757,1,Undirected
1688,755,190,1,Undirected
1689,755,285,1,Undirected
1690,755,388,1,Undirected
1691,567,756,1,Undirected
1692,567,705,1,Undirected
1693,567,457,1,Undirected
1694,567,757,1,Undirected
1695,567,190,1,Undirected
1696,567,285,1,Undirected
1697,567,388,1,Undirected
1698,756,705,1,Undirected
1699,756,457,1,Undirected
1700,756,757,1,Undirected
1701,756,190,1,Undirected
1702,756,285,1,Undirected
1703,756,388,1,Undirected
1704,705,457,1,Undirected
1705,705,757,1,Undirected
1706,705,190,1,Undirected
1707,705,285,1,Undirected
1708,705,388,1,Undirected
1709,457,757,1,Undirected
1710,457,190,1,Undirected
1711,457,285,1,Undirected
1712,457,388,1,Undirected
1713,757,190,1,Undirected
1714,757,285,1,Undirected
1715,757,388,1,Undirected
1716,190,285,1,Undirected
1717,190,388,1,Undirected
1718,285,388,1,Undirected
1719,758,759,1,Undirected
1720,758,760,1,Undirected
1721,758,753,1,Undirected
1722,758,761,1,Undirected
1723,758,762,1,Undirected
1724,758,426,1,Undirected
1725,759,760,1,Undirected
1726,759,753,1,Undirected
1727,759,761,1,Undirected
1728,759,762,1,Undirected
1729,759,426,1,Undirected
1730,760,753,1,Undirected
1731,760,761,1,Undirected
1732,760,762,1,Undirected
1733,760,426,1,Undirected
1734,753,761,2,Undirected
1735,753,762,1,Undirected
1736,753,426,1,Undirected
1737,761,762,1,Undirected
1738,761,426,1,Undirected
1739,762,426,1,Undirected
1740,201,763,1,Undirected
1741,201,171,1,Undirected
1742,201,764,1,Undirected
1743,201,765,1,Undirected
1744,201,766,1,Undirected
1745,763,171,1,Undirected
1746,763,764,1,Undirected
1747,763,765,1,Undirected
1748,763,766,1,Undirected
1749,171,764,1,Undirected
1750,171,765,2,Undirected
1751,171,766,2,Undirected
1752,764,765,1,Undirected
1753,764,766,1,Undirected
1754,765,766,1,Undirected
1755,267,584,1,Undirected
1756,267,767,1,Undirected
1757,267,137,1,Undirected
1758,584,767,1,Undirected
1759,584,137,1,Undirected
1760,767,137,2,Undirected
1761,768,769,1,Undirected
1762,15,770,1,Undirected
1763,376,679,1,Undirected
1764,376,771,1,Undirected
1765,376,330,1,Undirected
1766,376,167,1,Undirected
1767,376,772,1,Undirected
1768,679,771,1,Undirected
1769,679,330,1,Undirected
1770,679,167,1,Undirected
1771,679,772,1,Undirected
1772,771,330,1,Undirected
1773,771,167,1,Undirected
1774,771,772,1,Undirected
1775,330,167,1,Undirected
1776,330,772,1,Undirected
1777,167,772,1,Undirected
1778,19,773,1,Undirected
1779,19,135,1,Undirected
1780,19,744,2,Undirected
1781,19,114,1,Undirected
1782,19,252,1,Undirected
1783,773,135,1,Undirected
1784,773,744,2,Undirected
1785,773,114,1,Undirected
1786,773,252,1,Undirected
1787,135,744,1,Undirected
1788,135,114,1,Undirected
1789,135,252,2,Undirected
1790,744,114,1,Undirected
1791,744,252,1,Undirected
1792,114,252,1,Undirected
1793,774,237,1,Undirected
1794,774,775,1,Undirected
